B, G, R (노란색으로 분류됨)
77, 104, 104
77, 104, 106
77, 104, 113
77, 104, 118
77, 105, 103
77, 105, 110
77, 105, 112
77, 105, 114
77, 105, 116
77, 106, 101
77, 106, 108
77, 106, 113
77, 106, 120
77, 106, 121
77, 107, 107
77, 107, 111
77, 107, 118
77, 108, 105
77, 108, 110
77, 108, 117
77, 108, 124
77, 109, 104
77, 109, 106
77, 109, 108
77, 109, 115
77, 109, 122
77, 110, 105
77, 110, 113
77, 110, 121
77, 111, 110
77, 111, 112
77, 111, 119
77, 111, 126
77, 112, 109
77, 112, 116
77, 112, 117
77, 112, 125
77, 113, 107
77, 113, 114
77, 113, 123
77, 113, 126
77, 113, 127
77, 114, 113
77, 114, 120
77, 114, 121
77, 114, 124
77, 115, 111
77, 115, 118
77, 115, 122
77, 115, 130
77, 115, 131
77, 116, 109
77, 116, 117
77, 116, 121
77, 116, 128
77, 117, 115
77, 117, 126
77, 118, 113
77, 118, 125
77, 120, 129
77, 121, 127
78, 91, 98
78, 92, 97
78, 94, 101
78, 95, 99
78, 96, 97
78, 96, 105
78, 97, 94
78, 97, 96
78, 97, 103
78, 97, 107
78, 98, 101
78, 98, 104
78, 98, 106
78, 99, 98
78, 99, 100
78, 99, 103
78, 100, 97
78, 100, 101
78, 100, 108
78, 100, 110
78, 101, 99
78, 101, 106
78, 102, 98
78, 102, 105
78, 102, 112
78, 103, 103
78, 103, 110
78, 104, 100
78, 104, 102
78, 104, 109
78, 105, 106
78, 105, 107
78, 105, 119
78, 106, 104
78, 106, 117
78, 107, 102
78, 107, 114
78, 107, 115
78, 108, 112
78, 108, 119
78, 108, 121
78, 109, 111
78, 109, 118
78, 110, 109
78, 110, 116
78, 110, 123
78, 110, 125
78, 111, 106
78, 111, 108
78, 111, 115
78, 111, 122
78, 112, 111
78, 112, 113
78, 112, 120
78, 113, 110
78, 113, 119
78, 113, 130
78, 114, 108
78, 114, 115
78, 114, 117
78, 114, 128
78, 115, 114
78, 115, 125
